,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
32494,29772,SL,20180923,83.3,-2.11,6.77,44.0,593700,606149,,foul,13.0,L,R,STL,SF,S,,,-0.15,1.19,Roberto Ortiz,0.0
32495,29773,SL,20180923,83.1,-2.18,6.79,28.0,593700,606149,,foul,5.0,L,R,STL,SF,S,,,-0.19,2.41,Roberto Ortiz,0.0
32496,29774,FF,20180923,95.9,-1.96,6.77,202.0,593700,606149,,ball,12.0,L,R,STL,SF,B,,,0.89,4.68,Roberto Ortiz,0.028
32497,29775,FF,20180923,95.0,-2.04,6.77,202.0,593700,606149,,foul,6.0,L,R,STL,SF,S,,,0.36,2.52,Roberto Ortiz,-0.05
32498,29776,FF,20180923,93.8,-2.13,6.81,211.0,593700,606149,,foul,11.0,L,R,STL,SF,S,,,-1.21,3.12,Roberto Ortiz,-0.039
32499,29777,FF,20180923,94.9,-1.97,6.86,210.0,622046,606149,single,hit_into_play,8.0,L,R,STL,SF,X,9.0,line_drive,-0.08,2.39,Roberto Ortiz,0.125
32500,29778,SL,20180923,83.1,-2.17,6.74,35.0,622046,606149,,ball,11.0,L,R,STL,SF,B,,,-1.26,2.97,Roberto Ortiz,0.011
32501,29779,CH,20180923,88.3,-2.25,6.71,217.0,622046,606149,,swinging_strike,13.0,L,R,STL,SF,S,,,-1.63,2.55,Roberto Ortiz,-0.016
32502,29780,SL,20180923,85.5,-2.15,6.69,238.0,460026,606149,strikeout,swinging_strike,7.0,R,R,STL,SF,S,2.0,,-0.83,1.61,Roberto Ortiz,-0.148
32503,29781,FF,20180923,95.4,-1.98,6.77,208.0,460026,606149,,foul,12.0,R,R,STL,SF,S,,,0.09,3.57,Roberto Ortiz,0.0
32504,29782,FF,20180923,95.4,-1.97,6.8,204.0,460026,606149,,foul,4.0,R,R,STL,SF,S,,,-0.58,2.7,Roberto Ortiz,0.0
32505,29783,SL,20180923,82.4,-2.16,6.74,4.0,460026,606149,,ball,11.0,R,R,STL,SF,B,,,-1.79,2.84,Roberto Ortiz,0.031
32506,29784,SL,20180923,86.9,-2.29,6.65,223.0,460026,606149,,foul,1.0,R,R,STL,SF,S,,,-0.69,3.11,Roberto Ortiz,0.0
32507,29785,FF,20180923,95.2,-2.12,6.79,200.0,460026,606149,,foul,9.0,R,R,STL,SF,S,,,0.76,1.92,Roberto Ortiz,-0.043
32508,29786,FF,20180923,95.8,-2.02,6.77,207.0,460026,606149,,ball,14.0,R,R,STL,SF,B,,,0.19,1.29,Roberto Ortiz,0.02
32509,29787,FF,20180923,94.9,-2.01,6.8,202.0,460026,606149,,foul,9.0,R,R,STL,SF,S,,,0.46,1.94,Roberto Ortiz,-0.026
32510,29788,FF,20180923,95.1,-1.95,6.79,205.0,543063,606149,strikeout,swinging_strike,3.0,L,R,STL,SF,S,2.0,,0.4,2.97,Roberto Ortiz,-0.21
32511,29789,FF,20180923,94.8,-2.05,6.77,213.0,543063,606149,,foul,5.0,L,R,STL,SF,S,,,0.07,2.35,Roberto Ortiz,-0.064
32512,29790,SL,20180923,83.8,-2.1,6.73,107.0,543063,606149,,ball,11.0,L,R,STL,SF,B,,,-1.34,5.7,Roberto Ortiz,0.051
32513,29791,FF,20180923,95.4,-2.06,6.78,213.0,543063,606149,,foul,4.0,L,R,STL,SF,S,,,-0.54,2.91,Roberto Ortiz,-0.044
32514,29792,FF,20180923,95.6,-2.14,6.75,200.0,543063,606149,,ball,11.0,L,R,STL,SF,B,,,-0.49,4.29,Roberto Ortiz,0.036
32515,29793,CU,20180923,79.9,-2.18,6.49,19.0,621550,543391,force_out,hit_into_play,7.0,R,R,STL,SF,X,5.0,ground_ball,-0.61,2.04,Roberto Ortiz,-0.209
32516,29794,FF,20180923,89.1,-2.25,6.54,190.0,621550,543391,,foul,6.0,R,R,STL,SF,S,,,0.49,2.63,Roberto Ortiz,-0.043
32517,29795,FF,20180923,90.6,-2.17,6.5,175.0,621550,543391,,ball,12.0,R,R,STL,SF,B,,,0.38,3.87,Roberto Ortiz,0.033
32518,29796,FF,20180923,90.0,-2.19,6.47,173.0,542303,543391,strikeout,swinging_strike,9.0,R,R,STL,SF,S,2.0,,0.71,2.09,Roberto Ortiz,-0.376
32519,29797,CU,20180923,80.7,-2.11,6.51,43.0,542303,543391,,ball,12.0,R,R,STL,SF,B,,,0.51,3.71,Roberto Ortiz,0.119
32520,29798,CU,20180923,81.1,-2.05,6.5,39.0,542303,543391,,blocked_ball,14.0,R,R,STL,SF,B,,,1.1,0.26,Roberto Ortiz,0.042
32521,29799,FF,20180923,90.6,-2.14,6.58,192.0,542303,543391,,ball,12.0,R,R,STL,SF,B,,,0.54,4.63,Roberto Ortiz,0.02
32522,29800,CH,20180923,85.1,-2.15,6.41,239.0,542303,543391,,foul,11.0,R,R,STL,SF,S,,,-0.95,3.35,Roberto Ortiz,-0.065
32523,29801,FF,20180923,90.7,-2.19,6.48,185.0,542303,543391,,swinging_strike,3.0,R,R,STL,SF,S,,,0.71,3.06,Roberto Ortiz,-0.047
32524,29802,CU,20180923,80.0,-2.31,6.47,55.0,657557,543391,strikeout,swinging_strike_blocked,14.0,R,R,STL,SF,S,2.0,,0.25,0.88,Roberto Ortiz,-0.274
32525,29803,FF,20180923,90.1,-2.2,6.45,181.0,657557,543391,,foul_tip,6.0,R,R,STL,SF,S,,,0.3,2.42,Roberto Ortiz,-0.078
32526,29804,CU,20180923,80.1,-2.13,6.6,46.0,657557,543391,,called_strike,3.0,R,R,STL,SF,S,,,0.5,2.91,Roberto Ortiz,-0.072
32527,29805,FF,20180923,88.6,-2.26,6.52,189.0,657557,543391,,ball,12.0,R,R,STL,SF,B,,,1.26,2.99,Roberto Ortiz,0.058
32528,29806,SL,20180923,85.1,-2.63,6.45,152.0,641933,543391,hit_by_pitch,hit_by_pitch,11.0,R,R,STL,SF,B,,,-1.8,4.06,Roberto Ortiz,0.392
32529,29807,CH,20180923,84.9,-2.17,6.47,242.0,572761,543391,home_run,hit_into_play,8.0,L,R,STL,SF,X,,fly_ball,-0.04,2.06,Roberto Ortiz,1.61
32530,29808,FT,20180923,90.8,-2.2,6.56,219.0,572761,543391,,called_strike,5.0,L,R,STL,SF,S,,,0.02,3.1,Roberto Ortiz,-0.072
32531,29809,FT,20180923,89.2,-2.15,6.45,214.0,572761,543391,,ball,14.0,L,R,STL,SF,B,,,1.06,2.44,Roberto Ortiz,0.058
32532,29810,FF,20180923,90.4,-2.21,6.42,186.0,624641,543391,walk,ball,12.0,R,R,STL,SF,B,,,1.15,3.16,Roberto Ortiz,0.239
32533,29811,FF,20180923,90.9,-2.25,6.5,190.0,624641,543391,,foul,2.0,R,R,STL,SF,S,,,-0.04,3.13,Roberto Ortiz,-0.073
32534,29812,FF,20180923,90.4,-2.44,6.45,199.0,624641,543391,,ball,14.0,R,R,STL,SF,B,,,1.14,2.09,Roberto Ortiz,0.126
32535,29813,CH,20180923,84.0,-2.58,6.41,225.0,624641,543391,,ball,14.0,R,R,STL,SF,B,,,0.88,1.29,Roberto Ortiz,0.064
32536,29814,FF,20180923,90.8,-2.06,6.53,207.0,624641,543391,,ball,12.0,R,R,STL,SF,B,,,0.23,4.04,Roberto Ortiz,0.036
32537,29815,SL,20180923,85.5,-1.93,6.09,106.0,446334,605154,strikeout,swinging_strike,14.0,R,R,STL,SF,S,2.0,,1.79,2.16,Roberto Ortiz,-0.355
32538,29816,FF,20180923,95.1,-1.93,6.14,209.0,446334,605154,,foul,9.0,R,R,STL,SF,S,,,0.43,1.75,Roberto Ortiz,-0.066
32539,29817,SL,20180923,85.1,-2.03,6.1,129.0,446334,605154,,swinging_strike,9.0,R,R,STL,SF,S,,,0.6,1.68,Roberto Ortiz,-0.084
32540,29818,FF,20180923,94.0,-1.86,6.25,205.0,446334,605154,,ball,14.0,R,R,STL,SF,B,,,1.29,2.27,Roberto Ortiz,0.037
32541,29819,CH,20180923,88.1,-2.17,5.76,221.0,605412,605154,field_out,hit_into_play,4.0,L,R,STL,SF,X,8.0,fly_ball,-0.64,2.63,Roberto Ortiz,-0.549
32542,29820,FF,20180923,92.7,-1.95,6.01,202.0,605412,605154,,ball,11.0,L,R,STL,SF,B,,,-1.18,2.83,Roberto Ortiz,0.058
32543,29821,SL,20180923,84.0,-2.16,6.01,109.0,453923,605154,single,hit_into_play,5.0,L,R,STL,SF,X,9.0,ground_ball,-0.24,2.15,Roberto Ortiz,0.432
32544,29822,FF,20180923,94.8,-1.98,6.13,206.0,453923,605154,,ball,13.0,L,R,STL,SF,B,,,-1.01,1.92,Roberto Ortiz,0.066
32545,29823,FF,20180923,93.9,-1.92,6.07,199.0,453923,605154,,ball,14.0,L,R,STL,SF,B,,,0.75,1.58,Roberto Ortiz,0.028
32546,29824,SL,20180923,83.9,-2.11,6.02,111.0,453923,605154,,called_strike,1.0,L,R,STL,SF,S,,,-0.65,3.01,Roberto Ortiz,-0.047
32547,29825,SL,20180923,85.6,-2.01,6.05,109.0,452254,605154,single,hit_into_play,9.0,R,R,STL,SF,X,7.0,line_drive,0.42,2.0,Roberto Ortiz,0.275
32548,29826,SL,20180923,87.0,-1.92,6.0,130.0,452254,605154,,ball,14.0,R,R,STL,SF,B,,,1.62,0.09,Roberto Ortiz,0.031
32549,29827,FF,20180923,95.2,-1.77,6.3,217.0,452254,605154,,foul,11.0,R,R,STL,SF,S,,,-0.23,3.86,Roberto Ortiz,0.0
32550,29828,FF,20180923,95.5,-1.71,6.2,215.0,452254,605154,,ball,12.0,R,R,STL,SF,B,,,1.7,4.38,Roberto Ortiz,0.014
32551,29829,FF,20180923,94.4,-1.87,6.21,220.0,452254,605154,,swinging_strike,4.0,R,R,STL,SF,S,,,-0.51,2.68,Roberto Ortiz,-0.037
32552,29830,FF,20180923,94.0,-1.74,6.21,218.0,452254,605154,,called_strike,1.0,R,R,STL,SF,S,,,-0.49,3.23,Roberto Ortiz,-0.026
32553,29831,FF,20180923,95.3,-1.81,6.13,216.0,605244,605154,field_out,hit_into_play,1.0,R,R,STL,SF,X,6.0,popup,-0.63,3.06,Roberto Ortiz,-0.195
32554,29832,FF,20180923,94.6,-1.82,6.23,215.0,605244,605154,,called_strike,3.0,R,R,STL,SF,S,,,0.3,2.77,Roberto Ortiz,-0.036
32555,29833,FT,20180923,93.2,-2.1,6.31,234.0,622168,519326,strikeout,swinging_strike,9.0,R,R,STL,SF,S,2.0,,0.39,1.81,Roberto Ortiz,-0.188
32556,29834,FT,20180923,94.2,-2.28,6.35,234.0,622168,519326,,ball,14.0,R,R,STL,SF,B,,,0.41,1.48,Roberto Ortiz,0.027
32557,29835,FT,20180923,92.0,-2.22,6.3,233.0,622168,519326,,called_strike,6.0,R,R,STL,SF,S,,,0.59,2.53,Roberto Ortiz,-0.051
32558,29836,FF,20180923,92.7,-2.32,6.05,195.0,622168,519326,,ball,12.0,R,R,STL,SF,B,,,1.0,3.54,Roberto Ortiz,0.029
32559,29837,FF,20180923,92.9,-2.41,6.04,187.0,622168,519326,,foul,11.0,R,R,STL,SF,S,,,-0.14,3.47,Roberto Ortiz,-0.039
32560,29838,FF,20180923,96.2,-2.65,5.79,194.0,664056,519326,single,hit_into_play,2.0,R,R,STL,SF,X,9.0,ground_ball,0.12,3.24,Roberto Ortiz,0.137
32561,29839,SL,20180923,82.2,-2.63,5.97,56.0,664056,519326,,swinging_strike,8.0,R,R,STL,SF,S,,,-0.13,1.58,Roberto Ortiz,-0.016
32562,29840,FF,20180923,94.0,-2.4,5.93,177.0,425877,519326,grounded_into_double_play,hit_into_play,12.0,R,R,STL,SF,X,4.0,ground_ball,1.13,3.5,Roberto Ortiz,-0.344
32563,29841,FF,20180923,96.1,-2.57,5.71,199.0,425877,519326,,foul,11.0,R,R,STL,SF,S,,,-0.21,3.82,Roberto Ortiz,0.0
32564,29842,SL,20180923,82.6,-2.56,5.98,108.0,425877,519326,,foul,2.0,R,R,STL,SF,S,,,-0.08,3.35,Roberto Ortiz,-0.064
32565,29843,FF,20180923,94.9,-2.53,5.89,212.0,425877,519326,,called_strike,5.0,R,R,STL,SF,S,,,0.04,2.38,Roberto Ortiz,-0.055
32566,29844,FF,20180923,96.2,-2.58,5.78,201.0,621550,519326,walk,ball,14.0,R,R,STL,SF,B,,,1.56,1.69,Roberto Ortiz,0.32
32567,29845,SL,20180923,84.2,-2.55,5.97,100.0,621550,519326,,ball,14.0,R,R,STL,SF,B,,,1.28,2.38,Roberto Ortiz,0.093
32568,29846,FT,20180923,95.7,-2.53,5.93,234.0,621550,519326,,called_strike,6.0,R,R,STL,SF,S,,,0.54,2.23,Roberto Ortiz,-0.064
32569,29847,FF,20180923,96.7,-2.71,5.81,214.0,621550,519326,,called_strike,3.0,R,R,STL,SF,S,,,0.37,3.18,Roberto Ortiz,-0.057
32570,29848,FF,20180923,96.9,-2.75,5.84,210.0,621550,519326,,ball,9.0,R,R,STL,SF,B,,,0.78,2.02,Roberto Ortiz,0.064
32571,29849,SL,20180923,83.5,-2.62,5.97,110.0,621550,519326,,ball,12.0,R,R,STL,SF,B,,,1.07,2.56,Roberto Ortiz,0.036
32572,29850,CU,20180923,79.1,-2.1,6.57,36.0,593700,571945,field_out,hit_into_play,1.0,L,R,STL,SF,X,7.0,fly_ball,-0.35,3.02,Roberto Ortiz,-0.12
32573,29851,CU,20180923,80.1,-2.14,6.55,36.0,593700,571945,,foul,14.0,L,R,STL,SF,S,,,0.14,1.52,Roberto Ortiz,0.0
32574,29852,CH,20180923,88.7,-2.43,6.38,257.0,593700,571945,,ball,13.0,L,R,STL,SF,B,,,-0.15,0.57,Roberto Ortiz,0.035
32575,29853,FT,20180923,96.0,-2.08,6.6,228.0,593700,571945,,foul,3.0,L,R,STL,SF,S,,,0.33,2.97,Roberto Ortiz,0.0
32576,29854,SL,20180923,88.4,-2.33,6.64,132.0,593700,571945,,foul,14.0,L,R,STL,SF,S,,,0.6,1.43,Roberto Ortiz,0.0
32577,29855,FF,20180923,94.5,-1.94,6.66,205.0,593700,571945,,foul,11.0,L,R,STL,SF,S,,,-1.27,3.11,Roberto Ortiz,0.0
32578,29856,CU,20180923,80.3,-2.18,6.54,23.0,593700,571945,,foul,8.0,L,R,STL,SF,S,,,0.13,1.63,Roberto Ortiz,0.0
32579,29857,CH,20180923,89.3,-2.36,6.37,261.0,593700,571945,,ball,13.0,L,R,STL,SF,B,,,-1.08,0.78,Roberto Ortiz,0.018
32580,29858,FT,20180923,93.9,-2.32,6.5,225.0,593700,571945,,swinging_strike,8.0,L,R,STL,SF,S,,,-0.14,2.23,Roberto Ortiz,-0.028
32581,29859,FF,20180923,93.1,-2.38,6.6,199.0,593700,571945,,ball,12.0,L,R,STL,SF,B,,,0.3,3.96,Roberto Ortiz,0.011
32582,29860,SL,20180923,87.9,-2.33,6.61,130.0,593700,571945,,foul,3.0,L,R,STL,SF,S,,,0.52,3.05,Roberto Ortiz,-0.016
32583,29861,CU,20180923,78.7,-2.15,6.51,25.0,622046,571945,field_out,hit_into_play,7.0,L,R,STL,SF,X,8.0,line_drive,-0.45,2.11,Roberto Ortiz,-0.16
32584,29862,FT,20180923,94.6,-2.21,6.5,241.0,622046,571945,,called_strike,8.0,L,R,STL,SF,S,,,0.2,2.01,Roberto Ortiz,-0.034
32585,29863,FT,20180923,95.3,-2.26,6.46,222.0,622046,571945,,ball,12.0,L,R,STL,SF,B,,,1.18,3.01,Roberto Ortiz,0.027
32586,29864,FF,20180923,94.8,-2.55,6.41,200.0,460026,571945,strikeout,swinging_strike,6.0,R,R,STL,SF,S,2.0,,0.64,2.65,Roberto Ortiz,-0.167
32587,29865,CU,20180923,77.7,-2.42,6.6,23.0,460026,571945,,called_strike,5.0,R,R,STL,SF,S,,,-0.26,2.64,Roberto Ortiz,-0.056
32588,29866,SL,20180923,87.5,-2.48,6.62,152.0,460026,571945,,foul,2.0,R,R,STL,SF,S,,,0.11,2.86,Roberto Ortiz,-0.044
32589,29867,FF,20180923,94.7,-2.34,6.57,198.0,460026,571945,,ball,14.0,R,R,STL,SF,B,,,1.4,2.37,Roberto Ortiz,0.036
32590,29868,CU,20180923,78.8,-1.94,6.57,38.0,543063,571945,home_run,hit_into_play,9.0,L,R,STL,SF,X,,fly_ball,0.71,1.83,Roberto Ortiz,1.687
32591,29869,SL,20180923,88.2,-2.04,6.62,173.0,543063,571945,,ball,14.0,L,R,STL,SF,B,,,1.34,1.22,Roberto Ortiz,0.028
32592,29870,FT,20180923,93.5,-2.09,6.62,231.0,543063,571945,,foul,11.0,L,R,STL,SF,S,,,-0.85,2.9,Roberto Ortiz,-0.064
32593,29871,FT,20180923,92.0,-2.19,6.66,234.0,543063,571945,,called_strike,13.0,L,R,STL,SF,S,,,-0.94,2.33,Roberto Ortiz,-0.055
32594,29872,SL,20180923,88.3,-2.41,6.59,123.0,446334,571945,field_error,hit_into_play,14.0,R,R,STL,SF,X,4.0,ground_ball,1.11,2.52,Roberto Ortiz,0.444
32595,29873,CU,20180923,80.0,-2.17,6.62,39.0,446334,571945,,ball,14.0,R,R,STL,SF,B,,,2.28,0.5,Roberto Ortiz,0.043
32596,29874,FF,20180923,93.9,-2.47,6.64,193.0,446334,571945,,foul,6.0,R,R,STL,SF,S,,,0.42,2.52,Roberto Ortiz,0.0
32597,29875,FF,20180923,92.7,-2.48,6.56,197.0,446334,571945,,foul,6.0,R,R,STL,SF,S,,,0.57,2.45,Roberto Ortiz,-0.056
32598,29876,CU,20180923,77.6,-2.21,6.72,35.0,446334,571945,,ball,14.0,R,R,STL,SF,B,,,1.05,2.11,Roberto Ortiz,0.028
32599,29877,SL,20180923,87.2,-2.34,6.68,138.0,446334,571945,,called_strike,8.0,R,R,STL,SF,S,,,-0.05,1.79,Roberto Ortiz,-0.036
32600,29878,FF,20180923,93.8,-2.05,6.46,202.0,542303,572955,strikeout,swinging_strike,3.0,R,R,STL,SF,S,2.0,,0.79,3.22,Roberto Ortiz,-0.257
32601,29879,FF,20180923,93.5,-2.16,6.47,203.0,542303,572955,,foul,6.0,R,R,STL,SF,S,,,0.42,2.88,Roberto Ortiz,-0.074
32602,29880,FF,20180923,93.4,-2.21,6.52,206.0,542303,572955,,called_strike,6.0,R,R,STL,SF,S,,,0.64,2.8,Roberto Ortiz,-0.044
32603,29881,CU,20180923,81.1,-2.39,6.14,67.0,542303,572955,,ball,14.0,R,R,STL,SF,B,,,1.5,2.14,Roberto Ortiz,0.075
32604,29882,FF,20180923,93.8,-2.12,6.44,209.0,542303,572955,,ball,14.0,R,R,STL,SF,B,,,1.08,1.81,Roberto Ortiz,0.045
32605,29883,CU,20180923,80.7,-2.49,6.13,58.0,542303,572955,,ball,11.0,R,R,STL,SF,B,,,-1.1,3.42,Roberto Ortiz,0.033
32606,29884,FF,20180923,93.9,-2.32,6.42,213.0,657557,572955,single,hit_into_play,1.0,R,R,STL,SF,X,7.0,fly_ball,-0.3,3.01,Roberto Ortiz,0.793
32607,29885,CU,20180923,81.0,-2.41,6.11,70.0,657557,572955,,foul,4.0,R,R,STL,SF,S,,,-0.32,2.24,Roberto Ortiz,0.0
32608,29886,FF,20180923,94.3,-2.49,6.31,218.0,657557,572955,,foul,5.0,R,R,STL,SF,S,,,0.02,2.56,Roberto Ortiz,0.0
32609,29887,CU,20180923,80.9,-2.36,6.19,49.0,657557,572955,,called_strike,4.0,R,R,STL,SF,S,,,-0.8,2.67,Roberto Ortiz,-0.08
32610,29888,FF,20180923,94.0,-2.16,6.48,214.0,657557,572955,,ball,1.0,R,R,STL,SF,B,,,-0.71,3.46,Roberto Ortiz,0.032
32611,29889,FF,20180923,94.0,-2.25,6.55,205.0,657557,572955,,called_strike,11.0,R,R,STL,SF,S,,,-0.36,3.73,Roberto Ortiz,-0.046
32612,29890,CU,20180923,80.3,-2.38,6.15,60.0,500874,572955,double,hit_into_play,4.0,R,R,STL,SF,X,7.0,line_drive,-0.47,2.82,Roberto Ortiz,1.814
32613,29891,FF,20180923,93.5,-2.31,6.53,203.0,500874,572955,,ball,11.0,R,R,STL,SF,B,,,-0.48,4.74,Roberto Ortiz,0.098
32614,29892,FF,20180923,93.7,-2.37,6.47,214.0,500874,572955,,foul,1.0,R,R,STL,SF,S,,,-0.76,3.53,Roberto Ortiz,-0.185
32615,29893,FF,20180923,92.8,-2.31,6.55,205.0,500874,572955,,called_strike,3.0,R,R,STL,SF,S,,,0.57,3.59,Roberto Ortiz,-0.099
32616,29894,CU,20180923,80.8,-2.46,6.24,54.0,500874,572955,,ball,14.0,R,R,STL,SF,B,,,1.54,1.54,Roberto Ortiz,0.054
32617,29895,FF,20180923,92.5,-2.25,6.57,205.0,500874,572955,,ball,12.0,R,R,STL,SF,B,,,0.6,4.69,Roberto Ortiz,0.062
32618,29896,SL,20180923,82.0,3.59,5.89,206.0,572761,595345,field_out,hit_into_play,5.0,L,L,STL,SF,X,5.0,popup,-0.05,2.63,Roberto Ortiz,-0.387
32619,29897,FT,20180923,91.6,3.67,5.84,121.0,572761,595345,,ball,12.0,L,L,STL,SF,B,,,2.03,2.87,Roberto Ortiz,0.073
32620,29898,FF,20180923,95.3,-2.31,5.66,182.0,571945,605143,sac_bunt,hit_into_play,11.0,R,R,STL,SF,X,1.0,ground_ball,-0.12,3.63,Roberto Ortiz,-0.179
32621,29899,FF,20180923,97.9,-2.36,5.66,196.0,571945,605143,,ball,12.0,R,R,STL,SF,B,,,0.53,4.1,Roberto Ortiz,0.045
32622,29900,FF,20180923,96.3,-2.39,5.58,180.0,571945,605143,,foul_bunt,8.0,R,R,STL,SF,S,,,-0.02,2.14,Roberto Ortiz,-0.096
32623,29901,SL,20180923,86.2,-2.17,5.73,77.0,622168,605143,single,hit_into_play,6.0,R,R,STL,SF,X,7.0,ground_ball,0.28,2.35,Roberto Ortiz,1.082
32624,29902,FF,20180923,97.3,-2.11,5.63,187.0,622168,605143,,ball,12.0,R,R,STL,SF,B,,,0.85,4.29,Roberto Ortiz,0.057
32625,29903,FF,20180923,98.9,-2.19,5.66,196.0,622168,605143,,ball,12.0,R,R,STL,SF,B,,,1.77,3.15,Roberto Ortiz,0.052
32626,29904,SL,20180923,86.4,-2.18,5.78,127.0,622168,605143,,foul,9.0,R,R,STL,SF,S,,,0.52,1.64,Roberto Ortiz,-0.116
32627,29905,FF,20180923,97.8,-2.31,5.54,192.0,622168,605143,,swinging_strike,3.0,R,R,STL,SF,S,,,0.47,2.9,Roberto Ortiz,-0.087
32628,29906,FF,20180923,97.4,-2.31,5.51,187.0,664056,605143,sac_bunt,hit_into_play,3.0,R,R,STL,SF,X,3.0,ground_ball,0.71,2.8,Roberto Ortiz,-0.231
32629,29907,FF,20180923,96.3,-2.15,5.6,190.0,425877,605143,single,hit_into_play,12.0,R,R,STL,SF,X,9.0,line_drive,0.96,2.75,Roberto Ortiz,0.673
32630,29908,FF,20180923,97.1,-2.22,5.67,190.0,425877,605143,,ball,11.0,R,R,STL,SF,B,,,-0.88,4.11,Roberto Ortiz,0.042
32631,29909,FF,20180923,95.8,-2.28,5.6,183.0,425877,605143,,foul,12.0,R,R,STL,SF,S,,,0.85,3.14,Roberto Ortiz,-0.055
32632,29910,SL,20180923,85.9,-2.15,5.71,116.0,576397,605143,walk,blocked_ball,14.0,R,R,STL,SF,B,,,2.53,0.51,Roberto Ortiz,0.32
32633,29911,SL,20180923,80.9,-2.25,5.59,73.0,576397,605143,,ball,11.0,R,R,STL,SF,B,,,-1.08,3.06,Roberto Ortiz,0.093
32634,29912,SL,20180923,86.8,-2.21,5.69,101.0,576397,605143,,foul,3.0,R,R,STL,SF,S,,,0.36,2.98,Roberto Ortiz,-0.064
32635,29913,FF,20180923,95.7,-2.28,5.5,194.0,576397,605143,,called_strike,6.0,R,R,STL,SF,S,,,0.51,2.26,Roberto Ortiz,-0.057
32636,29914,FF,20180923,97.5,-2.45,5.53,201.0,576397,605143,,ball,11.0,R,R,STL,SF,B,,,-0.39,4.1,Roberto Ortiz,0.064
32637,29915,SL,20180923,87.8,-2.18,5.73,120.0,576397,605143,,ball,6.0,R,R,STL,SF,B,,,0.81,1.86,Roberto Ortiz,0.036
32638,29916,FT,20180923,93.8,-2.21,6.47,234.0,605412,571945,field_out,hit_into_play,7.0,L,R,STL,SF,X,4.0,ground_ball,-0.77,1.86,Roberto Ortiz,-0.1
32639,29917,CU,20180923,79.5,-2.15,6.58,29.0,453923,571945,strikeout,called_strike,11.0,L,R,STL,SF,S,2.0,,-0.8,3.26,Roberto Ortiz,-0.148
32640,29918,SL,20180923,89.6,-2.34,6.51,156.0,453923,571945,,ball,13.0,L,R,STL,SF,B,,,-1.21,1.8,Roberto Ortiz,0.031
32641,29919,FT,20180923,93.9,-2.22,6.58,235.0,453923,571945,,foul_tip,11.0,L,R,STL,SF,S,,,-1.09,2.67,Roberto Ortiz,-0.043
32642,29920,FT,20180923,94.2,-2.09,6.48,233.0,453923,571945,,ball,14.0,L,R,STL,SF,B,,,0.01,1.19,Roberto Ortiz,0.02
32643,29921,FT,20180923,93.8,-2.19,6.69,225.0,453923,571945,,called_strike,3.0,L,R,STL,SF,S,,,0.57,2.78,Roberto Ortiz,-0.026
32644,29922,FT,20180923,95.7,-2.08,6.58,239.0,488818,571945,strikeout,swinging_strike,13.0,R,R,STL,SF,S,2.0,,-1.22,1.81,Roberto Ortiz,-0.167
32645,29923,CU,20180923,78.7,-1.98,6.65,25.0,488818,571945,,ball,14.0,R,R,STL,SF,B,,,1.59,-0.05,Roberto Ortiz,0.023
32646,29924,CU,20180923,78.6,-2.2,6.65,32.0,488818,571945,,called_strike,1.0,R,R,STL,SF,S,,,-0.33,3.26,Roberto Ortiz,-0.051
32647,29925,SL,20180923,87.9,-2.23,6.75,148.0,488818,571945,,foul,6.0,R,R,STL,SF,S,,,0.48,2.45,Roberto Ortiz,-0.036
32648,29926,CH,20180923,85.5,1.85,6.63,137.0,542303,605498,field_out,hit_into_play,14.0,R,L,STL,SF,X,9.0,fly_ball,0.94,2.23,Roberto Ortiz,-0.176
32649,29927,FF,20180923,91.1,1.6,6.73,154.0,542303,605498,,ball,13.0,R,L,STL,SF,B,,,-0.99,2.37,Roberto Ortiz,0.038
32650,29928,FF,20180923,92.4,1.7,6.75,152.0,542303,605498,,ball,14.0,R,L,STL,SF,B,,,0.84,2.32,Roberto Ortiz,0.024
32651,29929,FF,20180923,91.9,1.59,6.76,153.0,542303,605498,,ball,1.0,R,L,STL,SF,B,,,-0.64,3.45,Roberto Ortiz,0.014
32652,29930,CH,20180923,86.0,1.81,6.63,114.0,657557,605498,strikeout,swinging_strike,6.0,R,L,STL,SF,S,2.0,,0.66,2.38,Roberto Ortiz,-0.148
32653,29931,SL,20180923,87.1,1.52,6.74,240.0,657557,605498,,ball,13.0,R,L,STL,SF,B,,,-1.34,1.84,Roberto Ortiz,0.031
32654,29932,CH,20180923,86.2,1.82,6.64,118.0,657557,605498,,swinging_strike,9.0,R,L,STL,SF,S,,,0.74,1.97,Roberto Ortiz,-0.043
32655,29933,CH,20180923,86.1,1.64,6.58,121.0,657557,605498,,swinging_strike,6.0,R,L,STL,SF,S,,,0.65,2.7,Roberto Ortiz,-0.034
32656,29934,CU,20180923,76.2,1.43,6.82,304.0,657557,605498,,ball,4.0,R,L,STL,SF,B,,,-0.59,2.77,Roberto Ortiz,0.027
32657,29935,SL,20180923,89.2,1.48,6.75,218.0,500874,605498,strikeout,swinging_strike_blocked,13.0,R,L,STL,SF,S,2.0,,-0.7,1.15,Roberto Ortiz,-0.167
32658,29936,CH,20180923,86.2,1.78,6.66,126.0,500874,605498,,called_strike,7.0,R,L,STL,SF,S,,,-0.37,2.45,Roberto Ortiz,-0.056
