,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
79,79,79,79,79,27696,SL,20210926,83.0,-2.39,5.86,71.0,663630,642701,,ball,11.0,R,R,BAL,TEX,B,,,-0.98,3.13,Charlie Ramos,0.059,0.02,0.3700000000000001,in,in,w
80,80,80,80,80,27697,SI,20210926,95.0,-2.38,5.77,219.0,663630,642701,,called_strike,9.0,R,R,BAL,TEX,S,,,0.6,1.72,Charlie Ramos,-0.125,0.4,0.2199999999999999,in,in,r
81,81,81,81,81,27698,SL,20210926,83.0,-2.44,5.8,74.0,663630,642701,,ball,1.0,R,R,BAL,TEX,B,,,-0.6,3.33,Charlie Ramos,0.054,0.4,0.1699999999999999,in,in,w
82,82,82,82,82,27699,SI,20210926,94.4,-2.29,5.77,230.0,663630,642701,,ball,14.0,R,R,BAL,TEX,B,,,1.51,0.99,Charlie Ramos,0.062,0.51,0.51,out,out,r
83,83,83,83,83,27700,SL,20210926,82.1,-2.42,5.95,51.0,663630,642701,,swinging_strike,5.0,R,R,BAL,TEX,S,,,0.13,2.32,Charlie Ramos,-0.067,0.87,0.8199999999999998,in,in,r
84,84,84,84,84,27701,CH,20210926,86.5,-2.49,6.02,222.0,656775,642701,force_out,hit_into_play,11.0,L,R,BAL,TEX,X,9.0,fly_ball,-1.01,2.54,Charlie Ramos,-0.562,0.01,0.96,out,in,w
85,85,85,85,85,27702,CH,20210926,86.1,-2.55,5.99,218.0,656775,642701,,ball,11.0,L,R,BAL,TEX,B,,,-1.46,2.88,Charlie Ramos,0.089,0.4599999999999999,0.6200000000000001,out,in,r
86,86,86,86,86,27703,SL,20210926,81.1,-1.01,6.39,62.0,642721,605194,single,hit_into_play,3.0,R,R,BAL,TEX,X,8.0,ground_ball,0.78,3.23,Charlie Ramos,0.566,0.2199999999999999,0.27,in,in,r
87,87,87,87,87,27704,CH,20210926,79.6,-1.03,6.45,257.0,642721,605194,,ball,13.0,R,R,BAL,TEX,B,,,-1.78,2.53,Charlie Ramos,0.022,0.78,0.9700000000000002,out,in,r
88,88,88,88,88,27705,SL,20210926,80.4,-0.96,6.52,71.0,642721,605194,,foul,11.0,R,R,BAL,TEX,S,,,-0.45,3.88,Charlie Ramos,-0.064,0.55,0.3799999999999999,in,out,r
89,89,89,89,89,27706,SL,20210926,80.8,-0.98,6.47,66.0,642721,605194,,called_strike,13.0,R,R,BAL,TEX,S,,,-0.45,1.56,Charlie Ramos,-0.048,0.55,0.06,in,in,r
90,90,90,90,90,27707,SL,20210926,80.4,-1.01,6.46,73.0,642162,605194,strikeout,swinging_strike,3.0,R,R,BAL,TEX,S,2.0,,0.4,3.1,Charlie Ramos,-0.332,0.6,0.3999999999999999,in,in,r
91,91,91,91,91,27708,CH,20210926,78.3,-1.14,6.54,256.0,642162,605194,,ball,11.0,R,R,BAL,TEX,B,,,-1.65,2.51,Charlie Ramos,0.064,0.6499999999999999,0.9900000000000002,out,in,r
92,92,92,92,92,27709,FF,20210926,92.2,-0.94,6.49,209.0,642162,605194,,called_strike,8.0,R,R,BAL,TEX,S,,,-0.09,1.8,Charlie Ramos,-0.098,0.91,0.3,in,in,r
93,93,93,93,93,27710,SL,20210926,79.4,-1.21,6.46,61.0,642162,605194,,ball,11.0,R,R,BAL,TEX,B,,,-0.1,3.92,Charlie Ramos,0.039,0.9,0.4199999999999999,in,out,r
94,94,94,94,94,27711,SL,20210926,80.4,-0.89,6.47,64.0,642162,605194,,called_strike,2.0,R,R,BAL,TEX,S,,,-0.09,3.12,Charlie Ramos,-0.057,0.91,0.3799999999999999,in,in,r
95,95,95,95,95,27712,FF,20210926,91.2,-1.02,6.39,203.0,600474,605194,walk,ball,14.0,R,R,BAL,TEX,B,,,0.3,1.15,Charlie Ramos,0.251,0.7,0.3500000000000001,in,out,r
96,96,96,96,96,27713,FF,20210926,90.6,-1.1,6.45,199.0,600474,605194,,called_strike,5.0,R,R,BAL,TEX,S,,,-0.18,2.73,Charlie Ramos,-0.081,0.8200000000000001,0.77,in,in,r
97,97,97,97,97,27714,SL,20210926,80.2,-0.93,6.39,70.0,600474,605194,,ball,14.0,R,R,BAL,TEX,B,,,1.35,1.51,Charlie Ramos,0.126,0.3500000000000001,0.01,out,in,r
98,98,98,98,98,27715,SL,20210926,79.5,-1.09,6.47,74.0,600474,605194,,ball,11.0,R,R,BAL,TEX,B,,,-0.23,3.56,Charlie Ramos,0.07,0.77,0.06,in,out,r
99,99,99,99,99,27716,FF,20210926,92.4,-0.87,6.5,206.0,600474,605194,,ball,14.0,R,R,BAL,TEX,B,,,1.4,1.21,Charlie Ramos,0.038,0.3999999999999999,0.29,out,out,r
100,100,100,100,100,27717,SI,20210926,95.7,-1.66,6.13,236.0,663993,641632,field_out,hit_into_play,14.0,L,R,BAL,TEX,X,4.0,ground_ball,1.03,2.18,Charlie Ramos,-0.411,0.03,0.6800000000000002,out,in,w
101,101,101,101,101,27718,FF,20210926,95.6,-1.64,6.16,222.0,663993,641632,,ball,14.0,L,R,BAL,TEX,B,,,1.0,1.92,Charlie Ramos,0.031,0.0,0.4199999999999999,in,in,w
102,102,102,102,102,27719,SI,20210926,95.8,-1.8,6.22,235.0,663993,641632,,ball,12.0,L,R,BAL,TEX,B,,,0.99,2.98,Charlie Ramos,0.011,0.01,0.52,in,in,w
103,103,103,103,103,27720,FF,20210926,95.7,-1.84,6.2,233.0,666969,641632,field_out,hit_into_play,1.0,R,R,BAL,TEX,X,8.0,fly_ball,-0.53,3.14,Charlie Ramos,-0.329,0.47,0.3599999999999999,in,in,r
104,104,104,104,104,27721,SL,20210926,86.4,-2.32,6.48,80.0,643396,621098,single,hit_into_play,4.0,R,R,BAL,TEX,X,7.0,line_drive,-0.55,2.63,Charlie Ramos,0.636,0.4499999999999999,0.8700000000000001,in,in,r
105,105,105,105,105,27722,CH,20210926,91.0,-2.49,6.38,217.0,643396,621098,,blocked_ball,14.0,R,R,BAL,TEX,B,,,0.07,-0.11,Charlie Ramos,0.064,0.93,1.61,in,out,r
106,106,106,106,106,27723,FF,20210926,94.9,-2.08,6.69,203.0,643396,621098,,foul,1.0,R,R,BAL,TEX,S,,,-0.38,3.12,Charlie Ramos,-0.076,0.62,0.3799999999999999,in,in,r
107,107,107,107,107,27724,FF,20210926,95.9,-2.12,6.47,203.0,643396,621098,,ball,14.0,R,R,BAL,TEX,B,,,1.04,1.14,Charlie Ramos,0.05,0.04,0.3600000000000001,out,out,r
108,108,108,108,108,27725,SL,20210926,85.3,-2.38,6.44,68.0,643396,621098,,blocked_ball,14.0,R,R,BAL,TEX,B,,,0.4,0.03,Charlie Ramos,0.032,0.6,1.47,in,out,r
109,109,109,109,109,27726,FF,20210926,94.8,-2.29,6.71,209.0,643396,621098,,foul,1.0,R,R,BAL,TEX,S,,,-0.61,3.01,Charlie Ramos,-0.046,0.39,0.4900000000000002,in,in,r
110,110,110,110,110,27727,SL,20210926,85.4,-2.33,6.43,76.0,660634,621098,strikeout,swinging_strike,6.0,L,R,BAL,TEX,S,2.0,,0.59,2.38,Charlie Ramos,-0.511,0.41,0.8799999999999999,in,in,r
111,111,111,111,111,27728,FF,20210926,95.4,-2.26,6.63,209.0,660634,621098,,ball,11.0,L,R,BAL,TEX,B,,,-1.22,2.78,Charlie Ramos,0.135,0.2199999999999999,0.7200000000000002,out,in,r
112,112,112,112,112,27729,FF,20210926,93.7,-2.52,6.53,207.0,660634,621098,,foul,1.0,L,R,BAL,TEX,S,,,-0.38,3.1,Charlie Ramos,-0.119,0.62,0.3999999999999999,in,in,r
113,113,113,113,113,27730,FF,20210926,94.0,-2.35,6.58,213.0,660634,621098,,foul_bunt,4.0,L,R,BAL,TEX,S,,,-0.39,2.53,Charlie Ramos,-0.084,0.61,0.9700000000000002,in,in,r
114,114,114,114,114,27731,FF,20210926,93.3,-2.27,6.59,208.0,660634,621098,,ball,11.0,L,R,BAL,TEX,B,,,-1.74,3.89,Charlie Ramos,0.071,0.74,0.3900000000000001,out,out,r
115,115,115,115,115,27732,FF,20210926,94.1,-2.67,6.53,207.0,660634,621098,,ball,11.0,L,R,BAL,TEX,B,,,-0.9,3.54,Charlie Ramos,0.055,0.0999999999999999,0.04,in,out,r
116,116,116,116,116,27733,FF,20210926,93.6,-2.42,6.61,185.0,665750,621098,single,hit_into_play,5.0,L,R,BAL,TEX,X,8.0,ground_ball,0.19,2.71,Charlie Ramos,0.403,0.81,0.79,in,in,r
117,117,117,117,117,27734,FF,20210926,94.4,-1.03,6.48,202.0,641820,605194,field_out,hit_into_play,6.0,R,R,BAL,TEX,X,4.0,ground_ball,0.58,2.22,Charlie Ramos,-0.085,0.42,0.7200000000000002,in,in,r
118,118,118,118,118,27735,SL,20210926,81.4,-1.09,6.34,71.0,641820,605194,,foul_tip,2.0,R,R,BAL,TEX,S,,,-0.09,3.25,Charlie Ramos,-0.018,0.91,0.25,in,in,r
119,119,119,119,119,27736,CH,20210926,77.3,-1.17,6.4,262.0,623993,605194,field_out,hit_into_play,8.0,L,R,BAL,TEX,X,3.0,ground_ball,0.08,1.52,Charlie Ramos,-0.142,0.92,0.02,in,in,r
120,120,120,120,120,27737,FF,20210926,92.9,-1.08,6.41,201.0,623993,605194,,foul,11.0,L,R,BAL,TEX,S,,,-1.17,2.69,Charlie Ramos,-0.053,0.1699999999999999,0.81,out,in,r
121,121,121,121,121,27738,CH,20210926,79.7,-1.33,6.4,260.0,623993,605194,,ball,14.0,L,R,BAL,TEX,B,,,1.48,1.37,Charlie Ramos,0.038,0.48,0.1299999999999999,out,out,r
