,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
1567,1567,1567,1567,1567,69241,SI,20210916,87.9,-2.09,6.12,212.0,457705,543294,,called_strike,3.0,R,R,PHI,CHC,S,,,0.63,2.93,Jeremy Riggs,-0.084,0.37,0.5699999999999998,in,in,r
1568,1568,1568,1568,1568,69242,SI,20210916,88.8,-2.1,6.08,213.0,457705,543294,,ball,14.0,R,R,PHI,CHC,B,,,0.97,2.16,Jeremy Riggs,0.026,0.03,0.6600000000000001,in,in,w
1569,1569,1569,1569,1569,69243,CH,20210916,82.4,-2.26,6.12,229.0,544369,543294,field_out,hit_into_play,13.0,L,R,PHI,CHC,X,4.0,ground_ball,-1.01,1.64,Jeremy Riggs,-0.601,0.01,0.1399999999999999,out,in,w
1570,1570,1570,1570,1570,69244,SI,20210916,88.6,-2.12,6.08,207.0,544369,543294,,ball,12.0,L,R,PHI,CHC,B,,,0.81,3.94,Jeremy Riggs,0.096,0.1899999999999999,0.4399999999999999,in,out,r
1571,1571,1571,1571,1571,69245,CH,20210916,81.9,-2.35,6.14,224.0,544369,543294,,foul,13.0,L,R,PHI,CHC,S,,,-1.25,2.11,Jeremy Riggs,0.0,0.25,0.6099999999999999,out,in,r
1572,1572,1572,1572,1572,69246,CH,20210916,81.3,-2.19,6.1,229.0,544369,543294,,swinging_strike,13.0,L,R,PHI,CHC,S,,,-1.01,2.53,Jeremy Riggs,-0.124,0.01,0.9700000000000002,out,in,r
1573,1573,1573,1573,1573,69247,CH,20210916,81.2,-2.25,6.13,230.0,544369,543294,,swinging_strike,7.0,L,R,PHI,CHC,S,,,-0.82,1.96,Jeremy Riggs,-0.104,0.18,0.4599999999999999,in,in,r
1574,1574,1574,1574,1574,69248,CH,20210916,80.3,-2.33,6.14,223.0,544369,543294,,ball,11.0,L,R,PHI,CHC,B,,,-1.2,3.39,Jeremy Riggs,0.079,0.1999999999999999,0.1099999999999998,out,in,r
1575,1575,1575,1575,1575,69249,SI,20210916,88.8,-2.31,6.05,215.0,592663,543294,hit_by_pitch,hit_by_pitch,11.0,R,R,PHI,CHC,B,,,-2.4,3.29,Jeremy Riggs,0.481,1.4,0.2099999999999999,out,in,r
1576,1576,1576,1576,1576,69250,SI,20210916,89.0,-2.28,6.01,212.0,592663,543294,,called_strike,8.0,R,R,PHI,CHC,S,,,-0.1,1.75,Jeremy Riggs,-0.052,0.9,0.25,in,in,r
1577,1577,1577,1577,1577,69251,CH,20210916,82.4,-2.27,6.12,228.0,547180,543294,double,hit_into_play,4.0,L,R,PHI,CHC,X,8.0,fly_ball,-0.78,2.86,Jeremy Riggs,0.562,0.2199999999999999,0.6400000000000001,in,in,r
1578,1578,1578,1578,1578,69252,SI,20210916,89.3,-2.24,6.07,213.0,547180,543294,,ball,12.0,L,R,PHI,CHC,B,,,0.3,4.06,Jeremy Riggs,0.101,0.7,0.5599999999999996,in,out,r
1579,1579,1579,1579,1579,69253,CH,20210916,81.7,-2.28,6.16,226.0,547180,543294,,ball,13.0,L,R,PHI,CHC,B,,,-0.44,0.57,Jeremy Riggs,0.043,0.56,0.93,in,out,r
1580,1580,1580,1580,1580,69254,SI,20210916,89.0,-2.2,6.13,213.0,547180,543294,,swinging_strike,5.0,L,R,PHI,CHC,S,,,0.04,2.29,Jeremy Riggs,-0.057,0.96,0.79,in,in,r
1581,1581,1581,1581,1581,69255,SI,20210916,87.4,-2.21,6.09,212.0,547180,543294,,called_strike,1.0,L,R,PHI,CHC,S,,,-0.72,3.06,Jeremy Riggs,-0.049,0.28,0.4399999999999999,in,in,r
1582,1582,1582,1582,1582,69256,FF,20210916,88.3,-2.35,6.0,210.0,547180,543294,,ball,11.0,L,R,PHI,CHC,B,,,-1.12,3.23,Jeremy Riggs,0.038,0.1200000000000001,0.27,out,in,r
1583,1583,1583,1583,1583,69257,FF,20210916,94.7,-3.12,5.93,206.0,621550,665759,grounded_into_double_play,hit_into_play,8.0,R,R,PHI,CHC,X,5.0,ground_ball,0.02,1.96,Jeremy Riggs,-0.511,0.98,0.4599999999999999,in,in,r
1584,1584,1584,1584,1584,69258,FF,20210916,95.2,-3.19,5.83,201.0,575929,665759,force_out,hit_into_play,9.0,R,R,PHI,CHC,X,6.0,ground_ball,0.61,1.88,Jeremy Riggs,-0.629,0.39,0.3799999999999999,in,in,r
1585,1585,1585,1585,1585,69259,FF,20210916,95.5,-3.22,5.83,209.0,575929,665759,,foul,7.0,R,R,PHI,CHC,S,,,-0.3,2.09,Jeremy Riggs,-0.104,0.7,0.5899999999999999,in,in,r
1586,1586,1586,1586,1586,69260,SL,20210916,86.5,-3.25,5.96,135.0,575929,665759,,ball,11.0,R,R,PHI,CHC,B,,,-0.18,3.41,Jeremy Riggs,0.079,0.8200000000000001,0.0899999999999998,in,in,w
1587,1587,1587,1587,1587,69261,FF,20210916,96.7,-3.26,5.98,208.0,664023,665759,walk,ball,9.0,L,R,PHI,CHC,B,,,0.54,1.51,Jeremy Riggs,0.234,0.4599999999999999,0.01,in,in,w
1588,1588,1588,1588,1588,69262,FF,20210916,94.4,-3.3,5.95,216.0,664023,665759,,ball,13.0,L,R,PHI,CHC,B,,,-0.47,1.28,Jeremy Riggs,0.226,0.53,0.2199999999999999,in,out,r
1589,1589,1589,1589,1589,69263,FF,20210916,95.2,-3.24,5.96,209.0,664023,665759,,ball,13.0,L,R,PHI,CHC,B,,,-0.35,1.13,Jeremy Riggs,0.11,0.65,0.3700000000000001,in,out,r
1590,1590,1590,1590,1590,69264,FF,20210916,93.4,-3.25,6.01,210.0,664023,665759,,ball,13.0,L,R,PHI,CHC,B,,,-0.88,1.47,Jeremy Riggs,0.055,0.12,0.03,in,out,r
1591,1591,1591,1591,1591,69265,SL,20210916,85.8,-3.15,5.97,117.0,643524,665759,single,hit_into_play,8.0,R,R,PHI,CHC,X,8.0,ground_ball,0.06,1.84,Jeremy Riggs,0.441,0.94,0.3400000000000001,in,in,r
1592,1592,1592,1592,1592,69266,FF,20210916,94.1,-3.17,6.02,218.0,643524,665759,,foul,4.0,R,R,PHI,CHC,S,,,-0.63,2.34,Jeremy Riggs,-0.038,0.37,0.8399999999999999,in,in,r
1593,1593,1593,1593,1593,69267,SI,20210916,88.4,-2.26,6.02,217.0,516416,543294,field_out,hit_into_play,1.0,R,R,PHI,CHC,X,1.0,line_drive,-0.68,3.03,Jeremy Riggs,-0.373,0.3199999999999999,0.4700000000000002,in,in,r
1594,1594,1594,1594,1594,69268,CH,20210916,80.8,-2.18,6.1,230.0,516416,543294,,ball,12.0,R,R,PHI,CHC,B,,,1.41,2.77,Jeremy Riggs,0.044,0.4099999999999999,0.73,out,in,r
1595,1595,1595,1595,1595,69269,SI,20210916,88.8,-2.27,6.01,216.0,516416,543294,,called_strike,2.0,R,R,PHI,CHC,S,,,-0.23,3.04,Jeremy Riggs,-0.038,0.77,0.4599999999999999,in,in,r
1596,1596,1596,1596,1596,69270,SI,20210916,87.4,-2.25,5.94,216.0,516416,543294,,blocked_ball,13.0,R,R,PHI,CHC,B,,,-0.17,0.71,Jeremy Riggs,0.011,0.83,0.79,in,out,r
1597,1597,1597,1597,1597,69271,SI,20210916,86.5,-2.23,6.11,207.0,546318,543294,field_out,hit_into_play,13.0,L,R,PHI,CHC,X,1.0,ground_ball,-1.11,2.12,Jeremy Riggs,-0.232,0.1100000000000001,0.6200000000000001,out,in,w
1598,1598,1598,1598,1598,69272,SI,20210916,86.8,-2.25,6.1,211.0,665759,543294,sac_bunt,hit_into_play,6.0,R,R,PHI,CHC,X,1.0,ground_ball,0.43,2.58,Jeremy Riggs,-0.117,0.5700000000000001,0.92,in,in,r
1599,1599,1599,1599,1599,69273,SI,20210916,87.6,-2.27,6.11,207.0,665759,543294,,ball,12.0,R,R,PHI,CHC,B,,,1.21,3.02,Jeremy Riggs,0.041,0.2099999999999999,0.48,out,in,r
1600,1600,1600,1600,1600,69274,SI,20210916,86.7,-2.25,6.06,208.0,665759,543294,,foul,5.0,R,R,PHI,CHC,S,,,0.15,2.59,Jeremy Riggs,-0.054,0.85,0.91,in,in,r
1601,1601,1601,1601,1601,69275,SI,20210916,87.5,-2.17,6.17,209.0,665759,543294,,ball,14.0,R,R,PHI,CHC,B,,,1.08,2.78,Jeremy Riggs,0.054,0.08,0.7200000000000002,out,in,r
1602,1602,1602,1602,1602,69276,CH,20210916,81.4,-2.23,6.17,229.0,520471,543294,double,hit_into_play,4.0,L,R,PHI,CHC,X,9.0,line_drive,-0.69,2.09,Jeremy Riggs,0.664,0.31,0.5899999999999999,in,in,r
1603,1603,1603,1603,1603,69277,CH,20210916,80.9,-2.37,6.28,231.0,520471,543294,,ball,13.0,L,R,PHI,CHC,B,,,-1.39,2.14,Jeremy Riggs,0.043,0.3899999999999999,0.6400000000000001,out,in,r
1604,1604,1604,1604,1604,69278,CH,20210916,80.3,-2.26,6.17,227.0,520471,543294,,foul,13.0,L,R,PHI,CHC,S,,,-0.83,1.34,Jeremy Riggs,-0.057,0.17,0.1599999999999999,in,out,r
1605,1605,1605,1605,1605,69279,CH,20210916,79.5,-2.32,6.17,229.0,520471,543294,,ball,13.0,L,R,PHI,CHC,B,,,-1.15,1.9,Jeremy Riggs,0.027,0.1499999999999999,0.3999999999999999,out,in,r
1606,1606,1606,1606,1606,69280,SI,20210916,87.2,-2.22,6.11,213.0,520471,543294,,called_strike,2.0,L,R,PHI,CHC,S,,,0.15,3.17,Jeremy Riggs,-0.038,0.85,0.33,in,in,r
1607,1607,1607,1607,1607,69281,FF,20210916,96.8,-2.98,6.13,208.0,542364,665759,field_out,hit_into_play,5.0,L,R,PHI,CHC,X,1.0,ground_ball,-0.19,2.7,Jeremy Riggs,-0.382,0.81,0.7999999999999998,in,in,r
1608,1608,1608,1608,1608,69282,FF,20210916,96.5,-3.11,6.18,206.0,542364,665759,,ball,11.0,L,R,PHI,CHC,B,,,-1.25,3.47,Jeremy Riggs,0.078,0.25,0.0299999999999998,out,in,r
1609,1609,1609,1609,1609,69283,CH,20210916,89.3,-3.34,6.03,223.0,542364,665759,,foul,4.0,L,R,PHI,CHC,S,,,-0.58,2.36,Jeremy Riggs,-0.116,0.42,0.8599999999999999,in,in,r
1610,1610,1610,1610,1610,69284,FF,20210916,96.8,-3.17,6.09,197.0,542364,665759,,ball,14.0,L,R,PHI,CHC,B,,,1.28,2.15,Jeremy Riggs,0.054,0.28,0.6499999999999999,out,in,r
1611,1611,1611,1611,1611,69285,FF,20210916,95.2,-3.25,6.14,207.0,542364,665759,,foul,2.0,L,R,PHI,CHC,S,,,-0.04,2.92,Jeremy Riggs,-0.075,0.96,0.5800000000000001,in,in,r
1612,1612,1612,1612,1612,69286,SL,20210916,85.5,-3.41,6.04,115.0,543294,665759,single,hit_into_play,8.0,R,R,PHI,CHC,X,6.0,ground_ball,0.25,1.9,Jeremy Riggs,0.346,0.75,0.3999999999999999,in,in,r
1613,1613,1613,1613,1613,69287,FF,20210916,94.5,-3.01,6.21,208.0,543294,665759,,called_strike,9.0,R,R,PHI,CHC,S,,,0.3,2.12,Jeremy Riggs,-0.059,0.7,0.6200000000000001,in,in,r
1614,1614,1614,1614,1614,69288,SL,20210916,84.1,-3.16,6.13,132.0,543294,665759,,ball,12.0,R,R,PHI,CHC,B,,,0.48,3.56,Jeremy Riggs,0.029,0.52,0.06,in,out,r
1615,1615,1615,1615,1615,69289,FF,20210916,94.1,-3.16,6.32,204.0,543294,665759,,foul,1.0,R,R,PHI,CHC,S,,,-0.35,3.3,Jeremy Riggs,-0.041,0.65,0.2000000000000001,in,in,r
1616,1616,1616,1616,1616,69290,SL,20210916,83.6,-2.98,5.74,53.0,642727,670456,single,hit_into_play,4.0,L,R,PHI,CHC,X,8.0,ground_ball,-0.79,2.11,Jeremy Riggs,0.139,0.2099999999999999,0.6099999999999999,in,in,r
1617,1617,1617,1617,1617,69291,FF,20210916,95.2,-2.71,5.83,229.0,642727,670456,,swinging_strike,1.0,L,R,PHI,CHC,S,,,-0.67,3.31,Jeremy Riggs,-0.018,0.3299999999999999,0.1899999999999999,in,in,r
1618,1618,1618,1618,1618,69292,FF,20210916,93.3,-2.31,6.14,219.0,622110,670456,home_run,hit_into_play,4.0,R,R,PHI,CHC,X,,fly_ball,-0.48,2.69,Jeremy Riggs,2.612,0.52,0.81,in,in,r
1619,1619,1619,1619,1619,69293,SL,20210916,85.2,-2.78,5.74,70.0,622110,670456,,ball,12.0,R,R,PHI,CHC,B,,,1.56,3.5,Jeremy Riggs,0.045,0.56,0.0,out,in,r
1620,1620,1620,1620,1620,69294,FF,20210916,94.8,-2.47,6.1,219.0,622110,670456,,foul,9.0,R,R,PHI,CHC,S,,,0.75,1.79,Jeremy Riggs,0.0,0.25,0.29,in,in,r
1621,1621,1621,1621,1621,69295,FF,20210916,93.9,-2.52,6.0,222.0,622110,670456,,called_strike,9.0,R,R,PHI,CHC,S,,,0.49,2.0,Jeremy Riggs,-0.142,0.51,0.5,in,in,r
1622,1622,1622,1622,1622,69296,FF,20210916,94.0,-2.46,6.09,221.0,622110,670456,,ball,14.0,R,R,PHI,CHC,B,,,1.08,2.24,Jeremy Riggs,0.039,0.08,0.7400000000000002,out,in,r
1623,1623,1623,1623,1623,69297,FF,20210916,94.2,-2.57,5.99,222.0,622110,670456,,called_strike,6.0,R,R,PHI,CHC,S,,,0.34,2.48,Jeremy Riggs,-0.094,0.6599999999999999,0.98,in,in,r
1624,1624,1624,1624,1624,69298,SL,20210916,85.8,-2.97,5.7,117.0,622110,670456,,ball,12.0,R,R,PHI,CHC,B,,,1.03,2.85,Jeremy Riggs,0.046,0.03,0.6499999999999999,out,in,r
1625,1625,1625,1625,1625,69299,FF,20210916,95.1,-2.54,6.01,223.0,663845,670456,strikeout,swinging_strike,11.0,L,R,PHI,CHC,S,2.0,,-0.9,2.84,Jeremy Riggs,-0.558,0.0999999999999999,0.6600000000000001,in,in,r
1626,1626,1626,1626,1626,69300,FF,20210916,95.0,-2.67,5.97,225.0,663845,670456,,swinging_strike,1.0,L,R,PHI,CHC,S,,,-0.5,3.39,Jeremy Riggs,-0.18,0.5,0.1099999999999998,in,in,r
1627,1627,1627,1627,1627,69301,FF,20210916,95.1,-2.78,5.96,225.0,663845,670456,,called_strike,5.0,L,R,PHI,CHC,S,,,0.03,2.61,Jeremy Riggs,-0.083,0.97,0.8900000000000001,in,in,r
1628,1628,1628,1628,1628,69302,SL,20210916,84.2,-2.9,5.6,64.0,663845,670456,,ball,14.0,L,R,PHI,CHC,B,,,1.17,1.45,Jeremy Riggs,0.058,0.1699999999999999,0.05,out,out,r
1629,1629,1629,1629,1629,69303,SL,20210916,84.6,-2.87,5.67,86.0,663845,670456,,ball,11.0,L,R,PHI,CHC,B,,,-0.7,3.59,Jeremy Riggs,0.026,0.3,0.0899999999999998,in,out,r
1630,1630,1630,1630,1630,69304,SL,20210916,84.9,-2.86,5.67,66.0,621550,670456,double,hit_into_play,14.0,R,R,PHI,CHC,X,8.0,line_drive,0.93,2.07,Jeremy Riggs,1.913,0.0699999999999999,0.5699999999999998,in,in,r
1631,1631,1631,1631,1631,69305,FF,20210916,95.2,-2.46,6.1,223.0,621550,670456,,foul,5.0,R,R,PHI,CHC,S,,,0.06,2.47,Jeremy Riggs,0.0,0.94,0.9700000000000002,in,in,r
1632,1632,1632,1632,1632,69306,FF,20210916,95.1,-2.51,6.05,222.0,621550,670456,,foul,3.0,R,R,PHI,CHC,S,,,0.44,2.97,Jeremy Riggs,0.0,0.56,0.5299999999999998,in,in,r
1633,1633,1633,1633,1633,69307,SL,20210916,86.4,-2.93,5.67,156.0,621550,670456,,foul,3.0,R,R,PHI,CHC,S,,,0.49,3.33,Jeremy Riggs,0.0,0.51,0.1699999999999999,in,in,r
1634,1634,1634,1634,1634,69308,FF,20210916,94.0,-2.48,6.02,221.0,621550,670456,,called_strike,9.0,R,R,PHI,CHC,S,,,0.79,1.6,Jeremy Riggs,-0.229,0.2099999999999999,0.1,in,in,r
1635,1635,1635,1635,1635,69309,FF,20210916,92.2,-2.47,5.98,230.0,621550,670456,,swinging_strike,1.0,R,R,PHI,CHC,S,,,-0.78,3.41,Jeremy Riggs,-0.253,0.2199999999999999,0.0899999999999998,in,in,r
1636,1636,1636,1636,1636,69310,FF,20210916,93.6,-2.58,6.02,223.0,621550,670456,,ball,14.0,R,R,PHI,CHC,B,,,0.61,1.23,Jeremy Riggs,0.219,0.39,0.27,in,out,r
1637,1637,1637,1637,1637,69311,SL,20210916,84.6,-2.92,5.7,57.0,621550,670456,,ball,14.0,R,R,PHI,CHC,B,,,2.24,1.48,Jeremy Riggs,0.132,1.2400000000000002,0.02,out,out,r
1638,1638,1638,1638,1638,69312,FF,20210916,92.2,-2.39,6.12,219.0,575929,670456,single,hit_into_play,3.0,R,R,PHI,CHC,X,8.0,line_drive,0.3,2.91,Jeremy Riggs,1.317,0.7,0.5899999999999999,in,in,r
1639,1639,1639,1639,1639,69313,FF,20210916,92.3,-2.27,6.22,214.0,575929,670456,,called_strike,8.0,R,R,PHI,CHC,S,,,-0.11,1.98,Jeremy Riggs,-0.152,0.89,0.48,in,in,r
1640,1640,1640,1640,1640,69314,SL,20210916,84.1,-2.94,5.49,64.0,664023,670456,hit_by_pitch,hit_by_pitch,14.0,L,R,PHI,CHC,B,,,1.76,0.13,Jeremy Riggs,1.261,0.76,1.37,out,out,r
1641,1641,1641,1641,1641,69315,FF,20210916,94.4,-2.62,5.93,226.0,664023,670456,,called_strike,3.0,L,R,PHI,CHC,S,,,0.46,3.51,Jeremy Riggs,-0.227,0.54,0.0099999999999997,in,out,r
1642,1642,1642,1642,1642,69316,FF,20210916,94.8,-2.55,5.88,226.0,664023,670456,,ball,14.0,L,R,PHI,CHC,B,,,1.79,2.19,Jeremy Riggs,0.112,0.79,0.69,out,in,r
1643,1643,1643,1643,1643,69317,SL,20210916,81.5,-3.0,5.7,74.0,664023,670456,,swinging_strike,11.0,L,R,PHI,CHC,S,,,-0.89,2.59,Jeremy Riggs,-0.152,0.1099999999999999,0.91,in,in,r
1644,1644,1644,1644,1644,69318,SL,20210916,83.0,-2.71,5.69,78.0,643524,670456,walk,ball,14.0,R,R,PHI,CHC,B,,,1.82,2.15,Jeremy Riggs,0.591,0.8200000000000001,0.6499999999999999,out,in,r
1645,1645,1645,1645,1645,69319,SL,20210916,83.6,-2.82,5.74,66.0,643524,670456,,ball,14.0,R,R,PHI,CHC,B,,,0.68,1.1,Jeremy Riggs,0.181,0.3199999999999999,0.3999999999999999,in,out,r
1646,1646,1646,1646,1646,69320,FF,20210916,94.3,-2.26,6.26,221.0,643524,670456,,foul,12.0,R,R,PHI,CHC,S,,,0.44,3.73,Jeremy Riggs,0.0,0.56,0.2299999999999999,in,out,r
1647,1647,1647,1647,1647,69321,FF,20210916,93.8,-2.5,6.05,221.0,643524,670456,,foul,6.0,R,R,PHI,CHC,S,,,0.34,2.67,Jeremy Riggs,-0.138,0.6599999999999999,0.8300000000000001,in,in,r
1648,1648,1648,1648,1648,69322,FF,20210916,93.6,-2.53,5.99,229.0,643524,670456,,called_strike,9.0,R,R,PHI,CHC,S,,,0.62,1.87,Jeremy Riggs,-0.149,0.38,0.3700000000000001,in,in,r
1649,1649,1649,1649,1649,69323,SL,20210916,83.3,-2.78,5.71,147.0,643524,670456,,ball,14.0,R,R,PHI,CHC,B,,,1.52,1.45,Jeremy Riggs,0.145,0.52,0.05,out,out,r
1650,1650,1650,1650,1650,69324,FF,20210916,93.9,-2.22,6.19,227.0,643524,670456,,ball,14.0,R,R,PHI,CHC,B,,,1.4,2.09,Jeremy Riggs,0.089,0.3999999999999999,0.5899999999999999,out,in,r
1651,1651,1651,1651,1651,69325,FF,20210916,94.1,1.49,6.27,136.0,542364,519043,walk,ball,13.0,L,L,PHI,CHC,B,,,-0.89,1.43,Jeremy Riggs,0.187,0.1099999999999999,0.07,in,out,r
1652,1652,1652,1652,1652,69326,CH,20210916,82.2,1.29,6.52,107.0,542364,519043,,ball,13.0,L,L,PHI,CHC,B,,,-0.76,1.27,Jeremy Riggs,0.059,0.24,0.2299999999999999,in,out,r
1653,1653,1653,1653,1653,69327,CH,20210916,83.1,1.26,6.46,106.0,542364,519043,,called_strike,13.0,L,L,PHI,CHC,S,,,-1.08,2.27,Jeremy Riggs,-0.043,0.08,0.77,out,in,r
1654,1654,1654,1654,1654,69328,FF,20210916,91.9,1.49,6.3,143.0,542364,519043,,ball,11.0,L,L,PHI,CHC,B,,,-1.28,3.43,Jeremy Riggs,0.048,0.28,0.0699999999999998,out,in,r
1655,1655,1655,1655,1655,69329,FF,20210916,94.1,1.48,6.31,140.0,542364,519043,,ball,11.0,L,L,PHI,CHC,B,,,-1.59,3.22,Jeremy Riggs,0.032,0.5900000000000001,0.2799999999999998,out,in,r
1656,1656,1656,1656,1656,69330,FF,20210916,93.0,1.61,6.27,136.0,543294,519043,sac_bunt,hit_into_play,4.0,R,L,PHI,CHC,X,1.0,ground_ball,-0.82,2.78,Jeremy Riggs,-0.023,0.18,0.7200000000000002,in,in,r
1657,1657,1657,1657,1657,69331,FF,20210916,93.2,1.59,6.24,134.0,543294,519043,,ball,12.0,R,L,PHI,CHC,B,,,1.89,3.7,Jeremy Riggs,0.03,0.8899999999999999,0.2000000000000001,out,out,r
1658,1658,1658,1658,1658,69332,FF,20210916,92.2,1.89,6.16,125.0,543294,519043,,foul_bunt,1.0,R,L,PHI,CHC,S,,,-0.4,3.31,Jeremy Riggs,-0.088,0.6,0.1899999999999999,in,in,r
1659,1659,1659,1659,1659,69333,FF,20210916,90.7,1.6,6.31,135.0,543294,519043,,foul_bunt,1.0,R,L,PHI,CHC,S,,,-0.58,3.03,Jeremy Riggs,-0.057,0.42,0.4700000000000002,in,in,r
1660,1660,1660,1660,1660,69334,FF,20210916,93.5,1.4,6.26,135.0,642727,519043,walk,ball,11.0,R,L,PHI,CHC,B,,,-0.99,3.89,Jeremy Riggs,0.329,0.01,0.3900000000000001,in,out,r
1661,1661,1661,1661,1661,69335,CH,20210916,82.9,1.02,6.5,107.0,642727,519043,,ball,14.0,R,L,PHI,CHC,B,,,1.33,1.13,Jeremy Riggs,0.101,0.33,0.3700000000000001,out,out,r
1662,1662,1662,1662,1662,69336,CH,20210916,84.0,1.04,6.53,110.0,642727,519043,,ball,3.0,R,L,PHI,CHC,B,,,0.76,3.48,Jeremy Riggs,0.043,0.24,0.02,in,in,w
1663,1663,1663,1663,1663,69337,FF,20210916,93.1,1.49,6.28,137.0,642727,519043,,foul,5.0,R,L,PHI,CHC,S,,,-0.07,2.63,Jeremy Riggs,-0.057,0.93,0.8700000000000001,in,in,r
1664,1664,1664,1664,1664,69338,FF,20210916,93.7,1.47,6.3,136.0,642727,519043,,ball,11.0,R,L,PHI,CHC,B,,,-1.08,3.43,Jeremy Riggs,0.027,0.08,0.0699999999999998,out,in,r
1665,1665,1665,1665,1665,69339,FF,20210916,93.2,1.51,6.25,137.0,642727,519043,,swinging_strike,2.0,R,L,PHI,CHC,S,,,-0.14,3.12,Jeremy Riggs,-0.038,0.86,0.3799999999999999,in,in,r
1666,1666,1666,1666,1666,69340,CU,20210916,73.2,-2.25,6.12,31.0,543543,543294,field_out,hit_into_play,9.0,L,R,PHI,CHC,X,3.0,ground_ball,0.41,1.9,Jeremy Riggs,-0.073,0.5900000000000001,0.3999999999999999,in,in,r
1667,1667,1667,1667,1667,69341,FF,20210916,89.1,-2.22,6.03,216.0,543543,543294,,called_strike,12.0,L,R,PHI,CHC,S,,,0.47,3.76,Jeremy Riggs,-0.027,0.53,0.2599999999999998,in,out,r
1668,1668,1668,1668,1668,69342,FF,20210916,88.9,-2.19,6.03,213.0,543543,543294,,foul,6.0,L,R,PHI,CHC,S,,,0.68,2.41,Jeremy Riggs,-0.02,0.3199999999999999,0.91,in,in,r
1669,1669,1669,1669,1669,69343,FF,20210916,88.3,-2.32,6.03,218.0,543543,543294,,ball,13.0,L,R,PHI,CHC,B,,,-1.3,1.57,Jeremy Riggs,0.016,0.3,0.07,out,in,r
1670,1670,1670,1670,1670,69344,SI,20210916,89.2,-2.21,6.06,211.0,457705,543294,field_out,hit_into_play,4.0,R,R,PHI,CHC,X,4.0,popup,-0.58,2.22,Jeremy Riggs,-0.157,0.42,0.7200000000000002,in,in,r
1671,1671,1671,1671,1671,69345,SI,20210916,88.3,-2.23,6.03,214.0,457705,543294,,swinging_strike,13.0,R,R,PHI,CHC,S,,,-1.27,2.37,Jeremy Riggs,-0.032,0.27,0.8700000000000001,out,in,r
1672,1672,1672,1672,1672,69346,SI,20210916,88.2,-2.09,6.11,212.0,457705,543294,,ball,14.0,R,R,PHI,CHC,B,,,0.95,1.34,Jeremy Riggs,0.026,0.05,0.1599999999999999,in,out,r
1673,1673,1673,1673,1673,69347,CH,20210916,81.2,-2.22,6.17,228.0,544369,543294,field_out,hit_into_play,7.0,L,R,PHI,CHC,X,2.0,popup,-0.29,1.77,Jeremy Riggs,-0.317,0.71,0.27,in,in,r
1674,1674,1674,1674,1674,69348,SI,20210916,87.6,-2.25,6.14,207.0,544369,543294,,ball,11.0,L,R,PHI,CHC,B,,,-0.07,5.13,Jeremy Riggs,0.101,0.93,1.63,in,out,r
1675,1675,1675,1675,1675,69349,FF,20210916,87.6,-2.22,6.06,213.0,544369,543294,,ball,11.0,L,R,PHI,CHC,B,,,-0.17,4.04,Jeremy Riggs,0.043,0.83,0.54,in,out,r
1676,1676,1676,1676,1676,69350,CH,20210916,80.8,-2.25,6.21,226.0,544369,543294,,swinging_strike,4.0,L,R,PHI,CHC,S,,,-0.39,2.31,Jeremy Riggs,-0.057,0.61,0.81,in,in,r
1677,1677,1677,1677,1677,69351,FF,20210916,87.3,-2.24,6.06,217.0,544369,543294,,ball,11.0,L,R,PHI,CHC,B,,,-0.16,4.5,Jeremy Riggs,0.027,0.84,1.0,in,out,r
1678,1678,1678,1678,1678,69352,FF,20210916,86.9,-2.34,6.06,213.0,544369,543294,,called_strike,11.0,L,R,PHI,CHC,S,,,-0.89,3.25,Jeremy Riggs,-0.038,0.1099999999999999,0.25,in,in,r
1679,1679,1679,1679,1679,69353,CH,20210916,83.5,1.3,6.58,110.0,622110,519043,grounded_into_double_play,hit_into_play,5.0,R,L,PHI,CHC,X,5.0,ground_ball,0.21,2.35,Jeremy Riggs,-0.893,0.79,0.8500000000000001,in,in,r
1680,1680,1680,1680,1680,69354,CH,20210916,84.1,1.18,6.48,110.0,622110,519043,,ball,13.0,R,L,PHI,CHC,B,,,-0.02,1.12,Jeremy Riggs,0.256,0.98,0.3799999999999999,in,out,r
1681,1681,1681,1681,1681,69355,FF,20210916,93.4,1.55,6.3,141.0,622110,519043,,ball,11.0,R,L,PHI,CHC,B,,,-1.37,3.61,Jeremy Riggs,0.099,0.3700000000000001,0.1099999999999998,out,out,r
1682,1682,1682,1682,1682,69356,FF,20210916,93.8,1.67,6.34,133.0,622110,519043,,called_strike,11.0,R,L,PHI,CHC,S,,,-0.89,3.63,Jeremy Riggs,-0.103,0.1099999999999999,0.1299999999999999,in,out,r
1683,1683,1683,1683,1683,69357,CH,20210916,81.9,1.46,6.51,106.0,622110,519043,,ball,12.0,R,L,PHI,CHC,B,,,1.39,5.46,Jeremy Riggs,0.089,0.3899999999999999,1.96,out,out,r
